Log_ID,Employee_ID,Project_ID,Date,Hours_Worked,Billable
L2540,E003,P023,07-01-2025,10,Yes
L2541,E011,P096,14-12-2025,6,No
L2542,E018,P049,27-05-2025,10,No
L2543,E018,P095,09-08-2025,5,No
L2544,E036,P053,10-08-2025,10,Yes
L2545,E017,P100,25-02-2025,10,No
L2546,E021,P033,20-07-2025,6,Yes
L2547,E041,P020,28-09-2025,7,Yes
L2548,E046,P075,05-08-2025,3,Yes
L2549,E023,P029,20-01-2025,5,No
L2550,E041,P091,07-12-2025,9,No
L2551,E005,P018,06-12-2025,5,No
L2552,E020,P022,04-01-2025,4,No
L2553,E048,P027,15-10-2025,1,Yes
L2554,E031,P072,23-01-2025,4,No
L2555,E008,P012,13-06-2025,7,Yes
L2556,E016,P042,17-07-2025,9,Yes
L2557,E050,P098,09-04-2025,6,Yes
L2558,E024,P086,09-02-2025,9,Yes
L2559,E004,P056,11-04-2025,3,No
L2560,E012,P013,18-08-2025,6,Yes
L2561,E042,P089,24-08-2025,5,Yes
L2562,E003,P088,13-05-2025,7,No
L2563,E027,P077,02-09-2025,9,No
L2564,E036,P090,11-05-2025,8,Yes
L2565,E038,P032,27-02-2025,5,No
L2566,E019,P091,19-02-2025,8,No
L2567,E010,P049,04-08-2025,1,Yes
L2568,E038,P032,27-12-2025,9,No
L2569,E010,P098,06-09-2025,3,No
L2570,E004,P021,19-10-2025,1,Yes
L2571,E041,P022,08-06-2025,4,Yes
L2572,E019,P002,17-04-2025,3,Yes
L2573,E016,P025,13-07-2025,8,Yes
L2574,E023,P011,15-08-2025,1,No
L2575,E048,P089,01-09-2025,3,Yes
L2576,E017,P025,13-06-2025,9,Yes
L2577,E028,P078,24-05-2025,1,No
L2578,E041,P053,05-07-2025,7,No
L2579,E037,P054,30-03-2025,6,Yes
L2580,E050,P083,31-08-2025,3,Yes
L2581,E014,P090,25-07-2025,4,Yes
L2582,E021,P024,21-07-2025,6,Yes
L2583,E042,P009,10-02-2025,3,Yes
L2584,E044,P031,24-10-2025,9,No
L2585,E044,P041,20-03-2025,2,No
L2586,E042,P030,14-07-2025,4,No
L2587,E011,P073,28-11-2025,9,Yes
L2588,E036,P063,05-03-2025,8,No
L2589,E011,P009,10-05-2025,6,Yes
L2590,E016,P018,12-12-2025,2,Yes
L2591,E048,P030,13-12-2025,4,Yes
L2592,E044,P082,30-06-2025,9,No
L2593,E014,P030,27-09-2025,2,No
L2594,E011,P011,13-10-2025,6,Yes
L2595,E005,P079,20-01-2025,7,No
L2596,E046,P011,02-12-2025,7,No
L2597,E043,P096,13-10-2025,1,Yes
L2598,E018,P061,18-12-2025,3,No
L2599,E007,P036,18-08-2025,6,No
L2600,E004,P076,30-01-2025,2,Yes
L2601,E039,P018,24-06-2025,6,No
L2602,E011,P058,20-12-2025,9,No
L2603,E024,P068,13-08-2025,8,Yes
L2604,E033,P052,15-03-2025,6,Yes
L2605,E042,P047,20-11-2025,6,Yes
L2606,E018,P050,25-12-2025,5,No
L2607,E040,P028,23-05-2025,9,Yes
L2608,E039,P019,04-08-2025,9,No
L2609,E035,P096,17-11-2025,10,No
L2610,E011,P027,13-07-2025,6,Yes
L2611,E033,P096,08-10-2025,4,Yes
L2612,E009,P072,04-02-2025,5,Yes
L2613,E037,P074,29-01-2025,9,Yes
L2614,E007,P011,25-01-2025,7,No
L2615,E036,P035,02-04-2025,8,Yes
L2616,E020,P100,02-09-2025,10,No
L2617,E042,P066,03-04-2025,5,Yes
L2618,E011,P024,30-08-2025,1,No
L2619,E048,P042,06-09-2025,4,No
L2620,E002,P031,25-03-2025,10,No
L2621,E018,P072,14-01-2025,7,No
L2622,E016,P031,01-05-2025,10,Yes
L2623,E013,P048,30-04-2025,7,No
L2624,E041,P033,25-03-2025,8,Yes
L2625,E037,P094,28-05-2025,1,Yes
L2626,E017,P078,20-08-2025,8,No
L2627,E039,P094,11-07-2025,8,No
L2628,E024,P033,07-06-2025,1,Yes
L2629,E047,P072,07-03-2025,2,Yes
L2630,E012,P051,23-07-2025,8,No
L2631,E045,P087,30-06-2025,6,No
L2632,E008,P004,22-06-2025,7,Yes
L2633,E016,P044,01-10-2025,1,No
L2634,E004,P020,30-07-2025,9,No
L2635,E004,P063,25-02-2025,7,Yes
L2636,E015,P099,15-11-2025,2,Yes
L2637,E017,P083,19-05-2025,7,Yes
L2638,E025,P097,25-06-2025,10,No
L2639,E026,P037,06-04-2025,1,No
L2640,E019,P051,30-12-2025,1,No
L2641,E028,P076,25-07-2025,10,No
L2642,E046,P010,18-03-2025,8,Yes
L2643,E020,P079,01-01-2026,6,No
L2644,E013,P046,23-12-2025,10,No
L2645,E002,P067,12-04-2025,1,No
L2646,E024,P068,30-08-2025,4,No
L2647,E048,P070,14-07-2025,8,No
L2648,E011,P092,11-09-2025,5,No
L2649,E029,P001,16-10-2025,3,No
L2650,E022,P087,01-06-2025,2,Yes
L2651,E014,P046,24-01-2025,5,Yes
L2652,E007,P038,05-08-2025,5,Yes
L2653,E029,P048,04-07-2025,6,Yes
L2654,E004,P025,29-03-2025,2,Yes
L2655,E009,P017,09-08-2025,4,No
L2656,E031,P043,31-07-2025,7,Yes
L2657,E038,P067,23-02-2025,6,Yes
L2658,E007,P032,09-06-2025,4,No
L2659,E049,P099,03-03-2025,4,No
L2660,E048,P075,14-01-2025,1,Yes
L2661,E002,P080,31-03-2025,10,No
L2662,E018,P069,06-11-2025,7,Yes
L2663,E014,P028,22-10-2025,8,No
L2664,E002,P059,17-02-2025,2,Yes
L2665,E044,P051,08-04-2025,2,No
L2666,E045,P086,14-07-2025,1,Yes
L2667,E018,P069,02-07-2025,9,Yes
L2668,E027,P007,02-06-2025,9,No
L2669,E013,P097,20-12-2025,6,No
L2670,E013,P054,08-07-2025,8,Yes
L2671,E027,P096,16-10-2025,10,Yes
L2672,E017,P099,05-02-2025,4,No
L2673,E004,P007,18-07-2025,4,No
L2674,E050,P037,21-09-2025,3,Yes
L2675,E009,P015,22-06-2025,6,Yes
L2676,E010,P006,12-10-2025,5,No
L2677,E006,P074,16-01-2025,8,No
L2678,E025,P030,31-10-2025,6,No
L2679,E001,P001,10-01-2025,3,No
L2680,E029,P001,18-01-2025,4,No
L2681,E022,P043,17-09-2025,7,No
L2682,E031,P057,19-11-2025,1,No
L2683,E017,P043,12-10-2025,4,Yes
L2684,E040,P099,05-09-2025,2,Yes
L2685,E050,P058,08-06-2025,3,No
L2686,E017,P068,14-11-2025,6,Yes
L2687,E030,P061,16-07-2025,3,No
L2688,E044,P096,25-12-2025,1,Yes
L2689,E015,P078,15-03-2025,9,Yes
L2690,E022,P088,02-06-2025,3,Yes
L2691,E039,P054,07-06-2025,10,No
L2692,E034,P035,03-04-2025,3,Yes
L2693,E048,P098,14-02-2025,1,No
L2694,E013,P051,18-07-2025,7,No
L2695,E024,P008,03-03-2025,3,Yes
L2696,E034,P061,07-03-2025,9,No
L2697,E025,P041,29-06-2025,8,No
L2698,E017,P064,12-12-2025,7,No
L2699,E002,P033,23-02-2025,4,Yes
L2700,E011,P061,13-05-2025,4,Yes
L2701,E028,P067,19-08-2025,10,Yes
L2702,E013,P008,30-12-2025,9,No
L2703,E048,P040,21-04-2025,7,Yes
L2704,E045,P083,21-07-2025,3,No
L2705,E033,P052,03-12-2025,10,No
L2706,E050,P076,20-06-2025,10,Yes
L2707,E050,P094,30-04-2025,7,Yes
L2708,E023,P003,26-03-2025,10,Yes
L2709,E037,P058,04-02-2025,6,No
L2710,E050,P038,12-10-2025,1,No
L2711,E048,P050,01-01-2025,10,No
L2712,E032,P089,22-07-2025,9,Yes
L2713,E045,P063,01-02-2025,9,Yes
L2714,E033,P096,23-07-2025,10,No
L2715,E028,P096,13-03-2025,4,Yes
L2716,E030,P038,15-10-2025,4,No
L2717,E047,P031,25-09-2025,8,No
L2718,E035,P004,27-05-2025,2,No
L2719,E040,P058,18-12-2025,3,Yes
L2720,E032,P035,20-11-2025,5,No
L2721,E044,P025,01-10-2025,8,Yes
L2722,E026,P059,09-05-2025,1,No
L2723,E027,P030,08-06-2025,5,No
L2724,E005,P063,18-11-2025,9,Yes
L2725,E010,P007,17-01-2025,3,No
L2726,E036,P100,05-01-2025,7,Yes
L2727,E046,P069,27-01-2025,1,Yes
L2728,E012,P083,23-02-2025,4,No
L2729,E047,P090,18-11-2025,8,Yes
L2730,E022,P070,03-10-2025,4,No
L2731,E050,P033,06-07-2025,6,Yes
L2732,E027,P080,01-11-2025,3,Yes
L2733,E044,P067,25-09-2025,10,Yes
L2734,E014,P099,06-01-2025,9,Yes
L2735,E023,P044,07-07-2025,8,Yes
L2736,E019,P017,28-02-2025,9,Yes
L2737,E019,P025,01-01-2026,5,Yes
L2738,E030,P097,22-09-2025,1,Yes
L2739,E024,P087,24-06-2025,7,Yes
L2740,E014,P099,25-08-2025,6,No
L2741,E044,P067,06-04-2025,7,Yes
L2742,E020,P070,15-07-2025,6,No
L2743,E037,P073,27-07-2025,6,No
L2744,E016,P077,27-09-2025,2,Yes
L2745,E014,P039,20-08-2025,6,Yes
L2746,E017,P100,28-09-2025,4,Yes
L2747,E002,P073,30-12-2025,8,Yes
L2748,E020,P093,19-03-2025,7,No
L2749,E009,P076,23-03-2025,7,No
L2750,E042,P078,09-08-2025,4,Yes
L2751,E042,P041,10-01-2025,5,Yes
L2752,E018,P046,16-06-2025,7,Yes
L2753,E006,P060,20-09-2025,6,Yes
L2754,E031,P043,05-11-2025,3,Yes
L2755,E014,P008,20-03-2025,7,No
L2756,E050,P027,10-05-2025,10,Yes
L2757,E021,P010,22-06-2025,6,Yes
L2758,E044,P088,23-07-2025,8,Yes
L2759,E031,P055,06-08-2025,8,No
L2760,E028,P039,19-10-2025,2,Yes
L2761,E039,P009,22-04-2025,7,Yes
L2762,E001,P019,12-11-2025,1,No
L2763,E019,P004,09-04-2025,4,Yes
L2764,E048,P062,24-12-2025,6,Yes
L2765,E031,P024,01-06-2025,2,No
L2766,E047,P061,03-12-2025,8,No
L2767,E006,P010,29-05-2025,1,No
L2768,E024,P048,21-02-2025,7,Yes
L2769,E001,P022,04-12-2025,8,No
L2770,E026,P063,01-08-2025,7,No
L2771,E003,P021,18-05-2025,7,Yes
L2772,E027,P060,20-12-2025,9,No
L2773,E016,P032,26-09-2025,10,Yes
L2774,E039,P008,03-06-2025,3,Yes
L2775,E033,P021,30-06-2025,8,No
L2776,E027,P095,21-12-2025,1,No
L2777,E036,P009,28-07-2025,7,No
L2778,E031,P095,18-03-2025,5,Yes
L2779,E024,P062,27-03-2025,2,No
L2780,E044,P052,26-09-2025,1,No
L2781,E047,P021,11-07-2025,5,No
L2782,E011,P040,25-05-2025,1,No
L2783,E040,P064,05-06-2025,4,Yes
L2784,E010,P080,31-08-2025,7,No
L2785,E021,P019,17-01-2025,6,No
L2786,E027,P084,22-06-2025,2,Yes
L2787,E002,P068,03-10-2025,7,Yes
L2788,E023,P012,23-08-2025,6,Yes
L2789,E018,P035,12-10-2025,3,Yes
L2790,E003,P073,11-11-2025,6,Yes
L2791,E017,P038,25-12-2025,10,No
L2792,E027,P082,24-11-2025,4,Yes
L2793,E045,P023,22-10-2025,5,No
L2794,E029,P028,05-01-2025,1,No
L2795,E028,P081,23-07-2025,10,No
L2796,E020,P075,01-03-2025,10,No
L2797,E008,P100,01-02-2025,1,Yes
L2798,E045,P042,25-11-2025,7,Yes
L2799,E038,P046,22-07-2025,7,Yes
L2800,E008,P083,07-04-2025,5,Yes
L2801,E038,P078,16-02-2025,5,No
L2802,E040,P008,21-04-2025,1,No
L2803,E044,P005,11-07-2025,1,Yes
L2804,E036,P099,25-10-2025,4,No
L2805,E030,P024,15-01-2025,1,No
L2806,E009,P011,20-03-2025,6,No
L2807,E011,P036,17-06-2025,8,Yes
L2808,E030,P016,15-05-2025,7,Yes
L2809,E022,P031,07-08-2025,7,No
L2810,E013,P012,18-08-2025,10,No
L2811,E046,P013,16-04-2025,7,Yes
L2812,E034,P070,30-11-2025,3,No
L2813,E026,P078,13-10-2025,9,Yes
L2814,E023,P081,24-05-2025,9,Yes
L2815,E042,P082,31-01-2025,9,Yes
L2816,E024,P021,07-04-2025,3,Yes
L2817,E011,P009,20-05-2025,8,Yes
L2818,E010,P071,14-05-2025,7,No
L2819,E035,P038,19-12-2025,1,Yes
L2820,E026,P043,30-04-2025,4,No
L2821,E047,P042,07-10-2025,8,No
L2822,E014,P021,24-07-2025,5,No
L2823,E019,P022,03-06-2025,2,No
L2824,E026,P092,30-05-2025,10,Yes
L2825,E033,P012,13-06-2025,5,No
L2826,E025,P086,20-03-2025,10,No
L2827,E006,P033,28-07-2025,3,No
L2828,E027,P091,09-06-2025,3,Yes
L2829,E032,P030,13-09-2025,9,Yes
L2830,E012,P077,28-09-2025,9,Yes
L2831,E021,P086,27-12-2025,10,No
L2832,E028,P087,05-02-2025,7,No
L2833,E043,P022,16-09-2025,6,Yes
L2834,E036,P062,19-08-2025,6,Yes
L2835,E038,P092,15-05-2025,2,No
L2836,E020,P092,07-06-2025,6,Yes
L2837,E009,P031,10-11-2025,1,No
L2838,E040,P045,12-08-2025,3,Yes
L2839,E009,P071,01-10-2025,6,Yes
L2840,E037,P049,05-03-2025,6,Yes
L2841,E010,P081,21-05-2025,6,No
L2842,E020,P008,02-06-2025,4,No
L2843,E024,P010,28-06-2025,3,Yes
L2844,E046,P088,06-09-2025,4,No
L2845,E020,P015,29-09-2025,5,Yes
L2846,E014,P026,29-08-2025,2,No
L2847,E045,P075,18-01-2025,4,No
L2848,E001,P041,20-04-2025,8,No
L2849,E044,P005,14-12-2025,8,Yes
L2850,E044,P057,30-11-2025,1,No
L2851,E017,P065,25-03-2025,10,Yes
L2852,E009,P003,28-04-2025,10,No
L2853,E007,P043,22-06-2025,6,No
L2854,E043,P091,22-04-2025,3,No
L2855,E039,P077,22-03-2025,7,No
L2856,E033,P016,01-04-2025,10,No
L2857,E026,P091,21-05-2025,2,No
L2858,E004,P080,01-12-2025,10,Yes
L2859,E018,P008,25-03-2025,8,No
L2860,E024,P046,30-03-2025,1,No
L2861,E016,P028,28-08-2025,4,No
L2862,E041,P060,02-09-2025,2,No
L2863,E007,P040,23-12-2025,7,No
L2864,E005,P081,09-07-2025,8,Yes
L2865,E048,P014,18-12-2025,5,Yes
L2866,E013,P023,22-03-2025,1,No
L2867,E008,P041,15-09-2025,2,Yes
L2868,E042,P058,22-07-2025,4,No
L2869,E037,P059,01-01-2025,1,No
L2870,E010,P075,02-10-2025,6,Yes
L2871,E006,P014,26-03-2025,7,Yes
L2872,E041,P045,28-10-2025,4,Yes
L2873,E045,P061,18-01-2025,6,No
L2874,E034,P052,07-08-2025,5,No
L2875,E003,P034,14-10-2025,1,No
L2876,E046,P073,20-12-2025,2,No
L2877,E007,P074,25-08-2025,4,Yes
L2878,E020,P086,14-06-2025,10,Yes
L2879,E008,P020,11-09-2025,1,Yes
L2880,E011,P081,09-09-2025,3,Yes
L2881,E011,P082,23-05-2025,8,Yes
L2882,E045,P061,24-01-2025,4,Yes
L2883,E046,P011,12-11-2025,6,Yes
L2884,E007,P084,17-11-2025,5,No
L2885,E033,P054,30-03-2025,9,Yes
L2886,E007,P051,23-01-2025,5,No
L2887,E010,P097,04-01-2025,4,Yes
L2888,E031,P015,11-09-2025,8,No
L2889,E036,P039,04-12-2025,9,No
L2890,E039,P052,11-09-2025,1,Yes
L2891,E014,P023,13-09-2025,7,Yes
L2892,E022,P034,18-05-2025,9,No
L2893,E042,P085,13-09-2025,4,No
L2894,E019,P072,01-09-2025,8,Yes
L2895,E032,P032,21-12-2025,10,No
L2896,E027,P047,05-03-2025,8,Yes
L2897,E031,P073,17-06-2025,4,Yes
L2898,E002,P085,20-03-2025,8,Yes
L2899,E048,P088,29-05-2025,6,No
L2900,E005,P072,23-06-2025,2,No
L2901,E037,P004,05-03-2025,3,Yes
L2902,E026,P085,24-04-2025,8,Yes
L2903,E041,P017,05-05-2025,10,Yes
L2904,E006,P080,17-09-2025,7,Yes
L2905,E042,P066,16-04-2025,3,Yes
L2906,E027,P050,16-06-2025,9,Yes
L2907,E013,P061,24-04-2025,10,No
L2908,E048,P027,01-02-2025,8,Yes
L2909,E031,P089,30-08-2025,2,No
L2910,E043,P025,01-12-2025,6,Yes
L2911,E039,P098,16-02-2025,1,Yes
L2912,E035,P063,22-07-2025,7,Yes
L2913,E016,P076,13-08-2025,3,No
L2914,E033,P079,15-04-2025,6,No
L2915,E019,P071,30-04-2025,3,Yes
L2916,E028,P076,11-07-2025,10,No
L2917,E050,P016,01-01-2026,8,No
L2918,E036,P004,28-09-2025,1,Yes
L2919,E048,P087,26-11-2025,10,No
L2920,E022,P020,16-04-2025,5,Yes
L2921,E004,P013,16-05-2025,8,No
L2922,E031,P054,25-06-2025,3,Yes
L2923,E023,P072,18-09-2025,2,No
L2924,E011,P079,17-11-2025,1,No
L2925,E006,P056,30-08-2025,6,No
L2926,E008,P050,22-03-2025,8,No
L2927,E018,P097,24-01-2025,3,Yes
L2928,E039,P058,14-01-2025,1,No
L2929,E029,P060,29-01-2025,5,No
L2930,E018,P036,26-09-2025,4,Yes
L2931,E012,P052,12-05-2025,1,No
L2932,E050,P083,22-10-2025,6,No
L2933,E010,P086,18-12-2025,6,Yes
L2934,E023,P062,09-10-2025,3,Yes
L2935,E034,P016,07-05-2025,7,Yes
L2936,E032,P082,19-06-2025,8,No
L2937,E026,P036,12-11-2025,1,No
L2938,E039,P028,02-06-2025,6,No
L2939,E005,P015,24-12-2025,7,No
L2940,E014,P033,14-03-2025,9,No
L2941,E008,P092,12-04-2025,6,Yes
L2942,E039,P077,12-10-2025,5,Yes
L2943,E003,P042,15-01-2025,2,Yes
L2944,E041,P050,19-10-2025,1,No
L2945,E031,P038,30-10-2025,8,Yes
L2946,E034,P092,09-12-2025,4,No
L2947,E003,P067,01-11-2025,2,Yes
L2948,E049,P082,07-04-2025,7,Yes
L2949,E003,P040,25-12-2025,7,No
L2950,E008,P086,20-01-2025,10,Yes
L2951,E040,P027,20-08-2025,2,No
L2952,E040,P078,31-08-2025,6,Yes
L2953,E007,P072,03-10-2025,8,No
L2954,E029,P057,20-12-2025,6,No
L2955,E030,P046,16-09-2025,2,Yes
L2956,E016,P069,01-07-2025,10,Yes
L2957,E004,P041,11-06-2025,7,No
L2958,E028,P050,03-08-2025,6,Yes
L2959,E019,P099,08-06-2025,2,Yes
L2960,E004,P017,21-04-2025,1,No
L2961,E004,P050,04-12-2025,1,Yes
L2962,E027,P069,01-04-2025,8,Yes
L2963,E028,P031,10-09-2025,10,No
L2964,E004,P030,30-03-2025,10,No
L2965,E027,P089,14-11-2025,8,No
L2966,E039,P010,22-10-2025,7,No
L2967,E032,P049,20-03-2025,4,No
L2968,E003,P015,27-05-2025,7,No
L2969,E044,P048,31-03-2025,7,Yes
L2970,E031,P036,13-05-2025,6,Yes
L2971,E048,P015,04-04-2025,9,Yes
L2972,E042,P020,20-02-2025,4,No
L2973,E011,P066,16-08-2025,7,No
L2974,E015,P023,13-10-2025,9,No
L2975,E025,P092,14-07-2025,2,No
L2976,E034,P007,26-03-2025,4,No
L2977,E039,P021,08-08-2025,3,Yes
L2978,E027,P010,03-02-2025,8,No
L2979,E017,P013,22-02-2025,9,No
L2980,E016,P003,15-05-2025,3,No
L2981,E034,P016,16-11-2025,2,No
L2982,E025,P005,09-02-2025,5,No
L2983,E001,P065,05-09-2025,5,Yes
L2984,E023,P024,18-08-2025,4,No
L2985,E046,P099,26-04-2025,5,No
L2986,E045,P002,14-05-2025,2,Yes
L2987,E020,P010,26-05-2025,2,Yes
L2988,E029,P088,28-12-2025,8,No
L2989,E016,P025,27-06-2025,9,No
L2990,E028,P082,06-12-2025,3,Yes
L2991,E024,P054,02-11-2025,2,Yes
L2992,E009,P049,28-12-2025,1,Yes
L2993,E046,P089,14-08-2025,4,No
L2994,E020,P044,28-11-2025,2,No
L2995,E006,P080,28-05-2025,3,Yes
L2996,E046,P060,02-04-2025,10,Yes
L2997,E029,P046,05-01-2025,9,Yes
L2998,E040,P096,29-05-2025,9,No
L2999,E008,P042,19-08-2025,5,Yes
L3000,E041,P029,21-05-2025,8,Yes
L3001,E014,P018,24-11-2025,7,No
L3002,E028,P059,12-11-2025,7,No
L3003,E013,P049,18-07-2025,10,No
L3004,E001,P014,21-03-2025,4,No
L3005,E005,P099,04-06-2025,3,Yes
L3006,E043,P074,03-08-2025,3,No
L3007,E050,P076,08-05-2025,7,Yes
L3008,E014,P099,20-04-2025,9,Yes
L3009,E032,P091,20-10-2025,1,Yes
L3010,E022,P096,23-08-2025,9,Yes
L3011,E036,P018,01-05-2025,6,No
L3012,E025,P079,04-09-2025,6,No
L3013,E027,P022,11-06-2025,6,No
L3014,E043,P021,19-09-2025,5,Yes
L3015,E037,P087,23-04-2025,8,Yes
L3016,E045,P012,02-02-2025,1,No
L3017,E028,P031,20-07-2025,1,Yes
L3018,E025,P008,16-03-2025,5,Yes
L3019,E017,P035,15-06-2025,9,Yes
L3020,E028,P062,06-02-2025,8,Yes
L3021,E005,P023,22-05-2025,10,Yes
L3022,E037,P049,03-12-2025,7,Yes
L3023,E041,P039,12-07-2025,1,Yes
L3024,E026,P027,17-05-2025,10,No
L3025,E033,P003,19-10-2025,10,Yes
L3026,E032,P068,19-12-2025,7,No
L3027,E006,P036,04-05-2025,6,Yes
L3028,E013,P087,21-02-2025,4,No
L3029,E010,P006,17-02-2025,2,No
L3030,E036,P031,24-06-2025,8,Yes
L3031,E050,P088,15-08-2025,3,No
L3032,E035,P009,24-11-2025,6,No
L3033,E013,P027,17-02-2025,6,No
L3034,E031,P084,24-08-2025,5,No
L3035,E001,P088,14-08-2025,5,No
L3036,E038,P020,24-07-2025,4,Yes
L3037,E029,P086,14-02-2025,3,No
L3038,E019,P009,08-03-2025,8,Yes
L3039,E044,P017,02-01-2025,2,Yes
L3040,E043,P030,03-10-2025,7,Yes
L3041,E024,P063,24-04-2025,9,No
L3042,E046,P010,14-03-2025,2,No
L3043,E011,P039,17-01-2025,8,No
L3044,E033,P095,04-03-2025,1,No
L3045,E017,P034,10-11-2025,10,Yes
L3046,E012,P059,16-12-2025,10,Yes
L3047,E026,P055,28-02-2025,2,Yes
L3048,E027,P084,13-02-2025,2,Yes
L3049,E005,P003,20-12-2025,2,Yes
L3050,E046,P030,02-11-2025,8,Yes
L3051,E018,P064,06-06-2025,3,No
L3052,E026,P016,19-09-2025,10,Yes
L3053,E022,P080,24-01-2025,4,Yes
L3054,E038,P060,21-06-2025,4,Yes
L3055,E043,P013,22-02-2025,7,No
L3056,E033,P002,12-09-2025,1,No
L3057,E015,P032,06-10-2025,6,Yes
L3058,E046,P040,31-10-2025,3,Yes
L3059,E040,P042,16-02-2025,4,Yes
L3060,E041,P045,30-04-2025,9,Yes
L3061,E047,P068,13-04-2025,7,Yes
L3062,E036,P022,28-03-2025,10,Yes
L3063,E040,P095,29-11-2025,8,Yes
L3064,E003,P069,03-04-2025,2,Yes
L3065,E005,P059,15-07-2025,2,Yes
L3066,E037,P032,03-11-2025,4,No
L3067,E043,P026,23-12-2025,3,No
L3068,E047,P010,07-03-2025,10,Yes
L3069,E049,P047,23-07-2025,2,Yes
L3070,E026,P019,06-01-2025,3,Yes
L3071,E040,P092,01-03-2025,8,Yes
L3072,E049,P040,04-07-2025,5,No
L3073,E018,P002,22-05-2025,8,Yes
L3074,E021,P098,10-10-2025,5,No
L3075,E013,P095,19-08-2025,5,Yes
L3076,E008,P036,13-06-2025,2,No
L3077,E038,P050,08-05-2025,5,Yes
L3078,E017,P040,13-09-2025,2,No
L3079,E011,P022,29-01-2025,9,No
L3080,E012,P020,25-07-2025,8,Yes
L3081,E002,P026,16-12-2025,4,No
L3082,E007,P016,05-07-2025,5,No
L3083,E017,P054,21-08-2025,1,Yes
L3084,E009,P088,12-03-2025,1,Yes
L3085,E048,P046,23-12-2025,10,Yes
L3086,E038,P068,18-02-2025,5,No
L3087,E013,P079,01-02-2025,7,Yes
L3088,E005,P019,13-08-2025,1,No
L3089,E046,P011,23-11-2025,1,No
L3090,E007,P045,17-01-2025,6,No
L3091,E007,P071,24-04-2025,4,Yes
L3092,E037,P060,05-11-2025,2,Yes
L3093,E033,P056,25-11-2025,1,Yes
L3094,E034,P035,26-04-2025,8,No
L3095,E048,P045,02-03-2025,9,Yes
L3096,E002,P084,22-09-2025,7,Yes
L3097,E021,P062,26-10-2025,4,Yes
L3098,E019,P053,08-04-2025,1,No
L3099,E024,P087,02-10-2025,8,Yes
L3100,E007,P078,18-09-2025,3,No
L3101,E036,P067,20-12-2025,1,Yes
L3102,E022,P046,15-02-2025,9,No
L3103,E003,P094,21-03-2025,7,No
L3104,E007,P091,08-07-2025,10,No
L3105,E022,P008,27-04-2025,1,No
L3106,E037,P086,01-07-2025,9,Yes
L3107,E025,P040,17-01-2025,3,Yes
L3108,E034,P059,21-09-2025,3,Yes
L3109,E005,P072,15-12-2025,4,Yes
L3110,E034,P017,28-02-2025,7,Yes
L3111,E025,P052,01-12-2025,10,No
L3112,E017,P089,31-10-2025,3,No
L3113,E036,P048,20-10-2025,10,Yes
L3114,E007,P019,19-10-2025,4,No
L3115,E038,P088,22-08-2025,1,Yes
L3116,E027,P045,17-08-2025,3,No
L3117,E009,P001,29-03-2025,10,No
L3118,E033,P090,27-10-2025,9,Yes
L3119,E026,P009,30-12-2025,7,No
L3120,E003,P095,03-09-2025,7,No
L3121,E030,P051,16-01-2025,5,Yes
L3122,E050,P053,19-02-2025,3,No
L3123,E033,P038,28-02-2025,6,No
L3124,E049,P038,16-01-2025,2,No
L3125,E009,P029,16-07-2025,3,No
L3126,E029,P084,13-11-2025,5,No
L3127,E039,P077,17-10-2025,6,Yes
L3128,E045,P076,11-07-2025,1,No
L3129,E003,P089,28-01-2025,4,No
L3130,E014,P095,25-05-2025,9,No
L3131,E049,P098,29-11-2025,5,Yes
L3132,E026,P061,28-08-2025,9,Yes
L3133,E050,P094,17-01-2025,8,No
L3134,E001,P071,20-11-2025,5,Yes
L3135,E009,P053,17-12-2025,1,Yes
L3136,E035,P085,30-08-2025,2,No
L3137,E034,P071,13-12-2025,1,No
L3138,E050,P043,27-09-2025,2,Yes
L3139,E049,P050,01-05-2025,6,No
L3140,E004,P023,24-03-2025,1,No
L3141,E017,P025,22-12-2025,6,Yes
L3142,E046,P079,09-10-2025,1,No
L3143,E032,P062,12-12-2025,7,No
L3144,E008,P040,27-02-2025,6,Yes
L3145,E033,P081,27-04-2025,7,Yes
L3146,E024,P059,26-09-2025,4,No
L3147,E006,P091,27-04-2025,2,No
L3148,E022,P095,04-06-2025,1,No
L3149,E017,P004,24-11-2025,6,Yes
L3150,E021,P022,19-04-2025,7,No
L3151,E001,P019,24-11-2025,3,No
L3152,E006,P012,01-08-2025,1,No
L3153,E040,P006,14-09-2025,1,No
L3154,E025,P085,28-05-2025,8,Yes
L3155,E025,P079,07-09-2025,5,Yes
L3156,E025,P096,30-04-2025,4,Yes
L3157,E014,P068,27-06-2025,8,Yes
L3158,E045,P008,18-12-2025,9,Yes
L3159,E007,P091,18-06-2025,2,No
L3160,E008,P064,07-12-2025,10,Yes
L3161,E044,P035,05-01-2025,8,Yes
L3162,E001,P086,13-09-2025,10,Yes
L3163,E003,P036,12-04-2025,9,Yes
L3164,E035,P088,25-09-2025,8,No
L3165,E018,P047,01-02-2025,4,Yes
L3166,E013,P045,15-01-2025,4,No
L3167,E026,P055,19-03-2025,10,Yes
L3168,E039,P089,23-01-2025,4,Yes
L3169,E007,P023,17-06-2025,3,No
L3170,E022,P003,12-08-2025,5,Yes
L3171,E020,P056,01-03-2025,3,No
L3172,E005,P033,15-01-2025,2,Yes
L3173,E027,P060,28-07-2025,3,No
