Log_ID,Employee_ID,Project_ID,Date,Hours_Worked,Billable
L2639,E026,P037,2025-04-06,1.0,No
L2640,E019,P051,2025-12-30,1.0,No
L2641,E028,P076,2025-07-25,10.0,No
L2642,E046,P010,2025-03-18,8.0,Yes
L2643,E020,P079,2026-01-01,6.0,No
L2644,E013,P046,2025-12-23,10.0,No
L2645,E002,P067,2025-04-12,1.0,No
L2646,E024,P068,2025-08-30,4.0,No
L2647,E048,P070,2025-07-14,8.0,No
L2648,E011,P092,2025-09-11,5.0,No
L2649,E029,P001,2025-10-16,3.0,No
L2651,E014,P046,2025-01-24,5.0,Yes
L2652,E007,P038,2025-08-05,5.0,Yes
L2653,E029,P048,2025-07-04,6.0,Yes
L2654,E004,P025,2025-03-29,2.0,Yes
L2655,E009,P017,2025-08-09,4.0,No
L2656,E031,P043,2025-07-31,7.0,Yes
L2657,E038,P067,2025-02-23,6.0,Yes
L2658,E007,P032,2025-06-09,4.0,No
L2659,E049,P099,2025-03-03,4.0,No
L2660,E048,P075,2025-01-14,1.0,Yes
L2661,E002,P080,2025-03-31,10.0,No
L2662,E018,P069,2025-11-06,7.0,Yes
L2663,E014,P028,2025-10-22,8.0,No
L2664,E002,P059,2025-02-17,2.0,Yes
L2665,E044,P051,2025-04-08,2.0,No
L2666,E045,P086,2025-07-14,1.0,Yes
L2667,E018,P069,2025-07-02,9.0,Yes
L2668,E027,P007,2025-06-02,9.0,No
L2669,E013,P097,2025-12-20,6.0,No
L2670,E013,P054,2025-07-08,8.0,Yes
L2671,E027,P096,2025-10-16,10.0,Yes
L2673,E004,P007,2025-07-18,4.0,No
L2674,E050,P037,2025-09-21,3.0,Yes
L2675,E009,P015,2025-06-22,6.0,Yes
L2677,E006,P074,2025-01-16,8.0,No
L2678,E025,P030,2025-10-31,6.0,No
L2679,E001,P001,2025-01-10,3.0,No
L2680,E029,P001,2025-01-18,4.0,No
L2682,E031,P057,2025-11-19,1.0,No
L2684,E040,P099,2025-09-05,2.0,Yes
L2685,E050,P058,2025-06-08,3.0,No
L2687,E030,P061,2025-07-16,3.0,No
L2688,E044,P096,2025-12-25,1.0,Yes
L2689,E015,P078,2025-03-15,9.0,Yes
L2691,E039,P054,2025-06-07,10.0,No
L2692,E034,P035,2025-04-03,3.0,Yes
L2693,E048,P098,2025-02-14,1.0,No
L2694,E013,P051,2025-07-18,7.0,No
L2695,E024,P008,2025-03-03,3.0,Yes
L2696,E034,P061,2025-03-07,9.0,No
L2697,E025,P041,2025-06-29,8.0,No
L2699,E002,P033,2025-02-23,4.0,Yes
L2700,E011,P061,2025-05-13,4.0,Yes
L2701,E028,P067,2025-08-19,10.0,Yes
L2702,E013,P008,2025-12-30,9.0,No
L2703,E048,P040,2025-04-21,7.0,Yes
L2704,E045,P083,2025-07-21,3.0,No
L2705,E033,P052,2025-12-03,10.0,No
L2706,E050,P076,2025-06-20,10.0,Yes
L2707,E050,P094,2025-04-30,7.0,Yes
L2708,E023,P003,2025-03-26,10.0,Yes
L2709,E037,P058,2025-02-04,6.0,No
L2710,E050,P038,2025-10-12,1.0,No
L2711,E048,P050,2025-01-01,10.0,No
L2712,E032,P089,2025-07-22,9.0,Yes
L2713,E045,P063,2025-02-01,9.0,Yes
L2714,E033,P096,2025-07-23,10.0,No
L2715,E028,P096,2025-03-13,4.0,Yes
L2716,E030,P038,2025-10-15,4.0,No
L2717,E047,P031,2025-09-25,8.0,No
L2718,E035,P004,2025-05-27,2.0,No
L2719,E040,P058,2025-12-18,3.0,Yes
L2720,E032,P035,2025-11-20,5.0,No
L2721,E044,P025,2025-10-01,8.0,Yes
L2722,E026,P059,2025-05-09,1.0,No
L2723,E027,P030,2025-06-08,5.0,No
L2724,E005,P063,2025-11-18,9.0,Yes
L2726,E036,P100,2025-01-05,7.0,Yes
L2727,E046,P069,2025-01-27,1.0,Yes
L2729,E047,P090,2025-11-18,8.0,Yes
L2731,E050,P033,2025-07-06,6.0,Yes
L2732,E027,P080,2025-11-01,3.0,Yes
L2733,E044,P067,2025-09-25,10.0,Yes
L2734,E014,P099,2025-01-06,9.0,Yes
L2735,E023,P044,2025-07-07,8.0,Yes
L2736,E019,P017,2025-02-28,9.0,Yes
L2737,E019,P025,2026-01-01,5.0,Yes
L2738,E030,P097,2025-09-22,1.0,Yes
L2739,E024,P087,2025-06-24,7.0,Yes
L2740,E014,P099,2025-08-25,6.0,No
L2741,E044,P067,2025-04-06,7.0,Yes
L2742,E020,P070,2025-07-15,6.0,No
L2743,E037,P073,2025-07-27,6.0,No
L2744,E016,P077,2025-09-27,2.0,Yes
L2747,E002,P073,2025-12-30,8.0,Yes
L2748,E020,P093,2025-03-19,7.0,No
L2749,E009,P076,2025-03-23,7.0,No
L2750,E042,P078,2025-08-09,4.0,Yes
L2751,E042,P041,2025-01-10,5.0,Yes
L2752,E018,P046,2025-06-16,7.0,Yes
L2753,E006,P060,2025-09-20,6.0,Yes
L2754,E031,P043,2025-11-05,3.0,Yes
L2755,E014,P008,2025-03-20,7.0,No
L2756,E050,P027,2025-05-10,10.0,Yes
L2757,E021,P010,2025-06-22,6.0,Yes
L2758,E044,P088,2025-07-23,8.0,Yes
L2759,E031,P055,2025-08-06,8.0,No
L2761,E039,P009,2025-04-22,7.0,Yes
L2762,E001,P019,2025-11-12,1.0,No
L2763,E019,P004,2025-04-09,4.0,Yes
L2764,E048,P062,2025-12-24,6.0,Yes
L2765,E031,P024,2025-06-01,2.0,No
L2766,E047,P061,2025-12-03,8.0,No
L2767,E006,P010,2025-05-29,1.0,No
L2768,E024,P048,2025-02-21,7.0,Yes
L2769,E001,P022,2025-12-04,8.0,No
L2770,E026,P063,2025-08-01,7.0,No
L2771,E003,P021,2025-05-18,7.0,Yes
L2772,E027,P060,2025-12-20,9.0,No
L2773,E016,P032,2025-09-26,10.0,Yes
L2774,E039,P008,2025-06-03,3.0,Yes
L2775,E033,P021,2025-06-30,8.0,No
L2776,E027,P095,2025-12-21,1.0,No
L2777,E036,P009,2025-07-28,7.0,No
L2778,E031,P095,2025-03-18,5.0,Yes
L2779,E024,P062,2025-03-27,2.0,No
L2780,E044,P052,2025-09-26,1.0,No
L2781,E047,P021,2025-07-11,5.0,No
L2782,E011,P040,2025-05-25,1.0,No
L2783,E040,P064,2025-06-05,4.0,Yes
L2785,E021,P019,2025-01-17,6.0,No
L2786,E027,P084,2025-06-22,2.0,Yes
L2787,E002,P068,2025-10-03,7.0,Yes
L2788,E023,P012,2025-08-23,6.0,Yes
L2789,E018,P035,2025-10-12,3.0,Yes
L2790,E003,P073,2025-11-11,6.0,Yes
L2792,E027,P082,2025-11-24,4.0,Yes
L2794,E029,P028,2025-01-05,1.0,No
L2795,E028,P081,2025-07-23,10.0,No
L2796,E020,P075,2025-03-01,10.0,No
L2797,E008,P100,2025-02-01,1.0,Yes
L2798,E045,P042,2025-11-25,7.0,Yes
L2799,E038,P046,2025-07-22,7.0,Yes
L2800,E008,P083,2025-04-07,5.0,Yes
L2801,E038,P078,2025-02-16,5.0,No
L2802,E040,P008,2025-04-21,1.0,No
L2803,E044,P005,2025-07-11,1.0,Yes
L2804,E036,P099,2025-10-25,4.0,No
L2805,E030,P024,2025-01-15,1.0,No
L2806,E009,P011,2025-03-20,6.0,No
L2807,E011,P036,2025-06-17,8.0,Yes
L2808,E030,P016,2025-05-15,7.0,Yes
L2810,E013,P012,2025-08-18,10.0,No
L2811,E046,P013,2025-04-16,7.0,Yes
L2812,E034,P070,2025-11-30,3.0,No
L2813,E026,P078,2025-10-13,9.0,Yes
L2814,E023,P081,2025-05-24,9.0,Yes
L2815,E042,P082,2025-01-31,9.0,Yes
L2816,E024,P021,2025-04-07,3.0,Yes
L2817,E011,P009,2025-05-20,8.0,Yes
L2819,E035,P038,2025-12-19,1.0,Yes
L2820,E026,P043,2025-04-30,4.0,No
L2821,E047,P042,2025-10-07,8.0,No
L2822,E014,P021,2025-07-24,5.0,No
L2823,E019,P022,2025-06-03,2.0,No
L2824,E026,P092,2025-05-30,10.0,Yes
L2825,E033,P012,2025-06-13,5.0,No
L2826,E025,P086,2025-03-20,10.0,No
L2827,E006,P033,2025-07-28,3.0,No
L2828,E027,P091,2025-06-09,3.0,Yes
L2829,E032,P030,2025-09-13,9.0,Yes
L2831,E021,P086,2025-12-27,10.0,No
L2832,E028,P087,2025-02-05,7.0,No
L2833,E043,P022,2025-09-16,6.0,Yes
L2834,E036,P062,2025-08-19,6.0,Yes
L2835,E038,P092,2025-05-15,2.0,No
L2836,E020,P092,2025-06-07,6.0,Yes
L2837,E009,P031,2025-11-10,1.0,No
L2838,E040,P045,2025-08-12,3.0,Yes
L2839,E009,P071,2025-10-01,6.0,Yes
L2842,E020,P008,2025-06-02,4.0,No
L2843,E024,P010,2025-06-28,3.0,Yes
L2844,E046,P088,2025-09-06,4.0,No
L2845,E020,P015,2025-09-29,5.0,Yes
L2846,E014,P026,2025-08-29,2.0,No
L2847,E045,P075,2025-01-18,4.0,No
L2848,E001,P041,2025-04-20,8.0,No
L2849,E044,P005,2025-12-14,8.0,Yes
L2850,E044,P057,2025-11-30,1.0,No
L2852,E009,P003,2025-04-28,10.0,No
L2853,E007,P043,2025-06-22,6.0,No
L2854,E043,P091,2025-04-22,3.0,No
L2855,E039,P077,2025-03-22,7.0,No
L2856,E033,P016,2025-04-01,10.0,No
L2857,E026,P091,2025-05-21,2.0,No
L2858,E004,P080,2025-12-01,10.0,Yes
L2859,E018,P008,2025-03-25,8.0,No
L2860,E024,P046,2025-03-30,1.0,No
L2861,E016,P028,2025-08-28,4.0,No
L2862,E041,P060,2025-09-02,2.0,No
L2863,E007,P040,2025-12-23,7.0,No
L2864,E005,P081,2025-07-09,8.0,Yes
L2865,E048,P014,2025-12-18,5.0,Yes
L2867,E008,P041,2025-09-15,2.0,Yes
L2868,E042,P058,2025-07-22,4.0,No
L2869,E037,P059,2025-01-01,1.0,No
L2871,E006,P014,2025-03-26,7.0,Yes
L2872,E041,P045,2025-10-28,4.0,Yes
L2873,E045,P061,2025-01-18,6.0,No
L2874,E034,P052,2025-08-07,5.0,No
L2875,E003,P034,2025-10-14,1.0,No
L2876,E046,P073,2025-12-20,2.0,No
L2877,E007,P074,2025-08-25,4.0,Yes
L2878,E020,P086,2025-06-14,10.0,Yes
L2879,E008,P020,2025-09-11,1.0,Yes
L2880,E011,P081,2025-09-09,3.0,Yes
L2881,E011,P082,2025-05-23,8.0,Yes
L2882,E045,P061,2025-01-24,4.0,Yes
L2883,E046,P011,2025-11-12,6.0,Yes
L2884,E007,P084,2025-11-17,5.0,No
L2885,E033,P054,2025-03-30,9.0,Yes
L2886,E007,P051,2025-01-23,5.0,No
L2888,E031,P015,2025-09-11,8.0,No
L2890,E039,P052,2025-09-11,1.0,Yes
L2893,E042,P085,2025-09-13,4.0,No
L2894,E019,P072,2025-09-01,8.0,Yes
L2895,E032,P032,2025-12-21,10.0,No
L2896,E027,P047,2025-03-05,8.0,Yes
L2897,E031,P073,2025-06-17,4.0,Yes
L2898,E002,P085,2025-03-20,8.0,Yes
L2899,E048,P088,2025-05-29,6.0,No
L2900,E005,P072,2025-06-23,2.0,No
L2901,E037,P004,2025-03-05,3.0,Yes
L2902,E026,P085,2025-04-24,8.0,Yes
L2903,E041,P017,2025-05-05,10.0,Yes
L2904,E006,P080,2025-09-17,7.0,Yes
L2905,E042,P066,2025-04-16,3.0,Yes
L2906,E027,P050,2025-06-16,9.0,Yes
L2907,E013,P061,2025-04-24,10.0,No
L2908,E048,P027,2025-02-01,8.0,Yes
L2909,E031,P089,2025-08-30,2.0,No
L2910,E043,P025,2025-12-01,6.0,Yes
L2911,E039,P098,2025-02-16,1.0,Yes
L2912,E035,P063,2025-07-22,7.0,Yes
L2913,E016,P076,2025-08-13,3.0,No
L2914,E033,P079,2025-04-15,6.0,No
L2915,E019,P071,2025-04-30,3.0,Yes
L2916,E028,P076,2025-07-11,10.0,No
L2917,E050,P016,2026-01-01,8.0,No
L2918,E036,P004,2025-09-28,1.0,Yes
L2919,E048,P087,2025-11-26,10.0,No
L2921,E004,P013,2025-05-16,8.0,No
L2922,E031,P054,2025-06-25,3.0,Yes
L2923,E023,P072,2025-09-18,2.0,No
L2924,E011,P079,2025-11-17,1.0,No
L2925,E006,P056,2025-08-30,6.0,No
L2926,E008,P050,2025-03-22,8.0,No
L2927,E018,P097,2025-01-24,3.0,Yes
L2928,E039,P058,2025-01-14,1.0,No
L2929,E029,P060,2025-01-29,5.0,No
L2930,E018,P036,2025-09-26,4.0,Yes
L2932,E050,P083,2025-10-22,6.0,No
L2934,E023,P062,2025-10-09,3.0,Yes
L2935,E034,P016,2025-05-07,7.0,Yes
L2936,E032,P082,2025-06-19,8.0,No
L2937,E026,P036,2025-11-12,1.0,No
L2938,E039,P028,2025-06-02,6.0,No
L2939,E005,P015,2025-12-24,7.0,No
L2940,E014,P033,2025-03-14,9.0,No
L2941,E008,P092,2025-04-12,6.0,Yes
L2942,E039,P077,2025-10-12,5.0,Yes
L2943,E003,P042,2025-01-15,2.0,Yes
L2944,E041,P050,2025-10-19,1.0,No
L2945,E031,P038,2025-10-30,8.0,Yes
L2946,E034,P092,2025-12-09,4.0,No
L2947,E003,P067,2025-11-01,2.0,Yes
L2948,E049,P082,2025-04-07,7.0,Yes
L2949,E003,P040,2025-12-25,7.0,No
L2950,E008,P086,2025-01-20,10.0,Yes
L2951,E040,P027,2025-08-20,2.0,No
L2952,E040,P078,2025-08-31,6.0,Yes
L2953,E007,P072,2025-10-03,8.0,No
L2954,E029,P057,2025-12-20,6.0,No
L2955,E030,P046,2025-09-16,2.0,Yes
L2956,E016,P069,2025-07-01,10.0,Yes
L2957,E004,P041,2025-06-11,7.0,No
L2958,E028,P050,2025-08-03,6.0,Yes
L2959,E019,P099,2025-06-08,2.0,Yes
L2960,E004,P017,2025-04-21,1.0,No
L2961,E004,P050,2025-12-04,1.0,Yes
L2962,E027,P069,2025-04-01,8.0,Yes
L2963,E028,P031,2025-09-10,10.0,No
L2964,E004,P030,2025-03-30,10.0,No
L2965,E027,P089,2025-11-14,8.0,No
L2966,E039,P010,2025-10-22,7.0,No
L2968,E003,P015,2025-05-27,7.0,No
L2969,E044,P048,2025-03-31,7.0,Yes
L2970,E031,P036,2025-05-13,6.0,Yes
L2971,E048,P015,2025-04-04,9.0,Yes
L2972,E042,P020,2025-02-20,4.0,No
L2973,E011,P066,2025-08-16,7.0,No
L2975,E025,P092,2025-07-14,2.0,No
L2976,E034,P007,2025-03-26,4.0,No
L2977,E039,P021,2025-08-08,3.0,Yes
L2978,E027,P010,2025-02-03,8.0,No
L2980,E016,P003,2025-05-15,3.0,No
L2981,E034,P016,2025-11-16,2.0,No
L2982,E025,P005,2025-02-09,5.0,No
L2983,E001,P065,2025-09-05,5.0,Yes
L2984,E023,P024,2025-08-18,4.0,No
L2985,E046,P099,2025-04-26,5.0,No
L2986,E045,P002,2025-05-14,2.0,Yes
L2987,E020,P010,2025-05-26,2.0,Yes
L2988,E029,P088,2025-12-28,8.0,No
L2989,E016,P025,2025-06-27,9.0,No
L2990,E028,P082,2025-12-06,3.0,Yes
L2991,E024,P054,2025-11-02,2.0,Yes
L2993,E046,P089,2025-08-14,4.0,No
L2994,E020,P044,2025-11-28,2.0,No
L2995,E006,P080,2025-05-28,3.0,Yes
L2996,E046,P060,2025-04-02,10.0,Yes
L2997,E029,P046,2025-01-05,9.0,Yes
L2998,E040,P096,2025-05-29,9.0,No
L2999,E008,P042,2025-08-19,5.0,Yes
L3001,E014,P018,2025-11-24,7.0,No
L3002,E028,P059,2025-11-12,7.0,No
L3004,E001,P014,2025-03-21,4.0,No
L3005,E005,P099,2025-06-04,3.0,Yes
L3006,E043,P074,2025-08-03,3.0,No
L3007,E050,P076,2025-05-08,7.0,Yes
L3008,E014,P099,2025-04-20,9.0,Yes
L3009,E032,P091,2025-10-20,1.0,Yes
L3011,E036,P018,2025-05-01,6.0,No
L3012,E025,P079,2025-09-04,6.0,No
L3013,E027,P022,2025-06-11,6.0,No
L3014,E043,P021,2025-09-19,5.0,Yes
L3015,E037,P087,2025-04-23,8.0,Yes
L3016,E045,P012,2025-02-02,1.0,No
L3017,E028,P031,2025-07-20,1.0,Yes
L3018,E025,P008,2025-03-16,5.0,Yes
L3020,E028,P062,2025-02-06,8.0,Yes
L3024,E026,P027,2025-05-17,10.0,No
L3025,E033,P003,2025-10-19,10.0,Yes
L3026,E032,P068,2025-12-19,7.0,No
L3027,E006,P036,2025-05-04,6.0,Yes
L3028,E013,P087,2025-02-21,4.0,No
L3030,E036,P031,2025-06-24,8.0,Yes
L3031,E050,P088,2025-08-15,3.0,No
L3032,E035,P009,2025-11-24,6.0,No
L3033,E013,P027,2025-02-17,6.0,No
L3034,E031,P084,2025-08-24,5.0,No
L3035,E001,P088,2025-08-14,5.0,No
L3036,E038,P020,2025-07-24,4.0,Yes
L3037,E029,P086,2025-02-14,3.0,No
L3038,E019,P009,2025-03-08,8.0,Yes
L3039,E044,P017,2025-01-02,2.0,Yes
L3040,E043,P030,2025-10-03,7.0,Yes
L3041,E024,P063,2025-04-24,9.0,No
L3042,E046,P010,2025-03-14,2.0,No
L3044,E033,P095,2025-03-04,1.0,No
L3047,E026,P055,2025-02-28,2.0,Yes
L3048,E027,P084,2025-02-13,2.0,Yes
L3049,E005,P003,2025-12-20,2.0,Yes
L3050,E046,P030,2025-11-02,8.0,Yes
L3051,E018,P064,2025-06-06,3.0,No
L3052,E026,P016,2025-09-19,10.0,Yes
L3054,E038,P060,2025-06-21,4.0,Yes
L3055,E043,P013,2025-02-22,7.0,No
L3056,E033,P002,2025-09-12,1.0,No
L3057,E015,P032,2025-10-06,6.0,Yes
L3058,E046,P040,2025-10-31,3.0,Yes
L3059,E040,P042,2025-02-16,4.0,Yes
L3060,E041,P045,2025-04-30,9.0,Yes
L3061,E047,P068,2025-04-13,7.0,Yes
L3062,E036,P022,2025-03-28,10.0,Yes
L3063,E040,P095,2025-11-29,8.0,Yes
L3064,E003,P069,2025-04-03,2.0,Yes
L3065,E005,P059,2025-07-15,2.0,Yes
L3066,E037,P032,2025-11-03,4.0,No
L3067,E043,P026,2025-12-23,3.0,No
L3068,E047,P010,2025-03-07,10.0,Yes
L3069,E049,P047,2025-07-23,2.0,Yes
L3070,E026,P019,2025-01-06,3.0,Yes
L3071,E040,P092,2025-03-01,8.0,Yes
L3072,E049,P040,2025-07-04,5.0,No
L3073,E018,P002,2025-05-22,8.0,Yes
L3074,E021,P098,2025-10-10,5.0,No
L3075,E013,P095,2025-08-19,5.0,Yes
L3076,E008,P036,2025-06-13,2.0,No
L3077,E038,P050,2025-05-08,5.0,Yes
L3079,E011,P022,2025-01-29,9.0,No
L3081,E002,P026,2025-12-16,4.0,No
L3082,E007,P016,2025-07-05,5.0,No
L3084,E009,P088,2025-03-12,1.0,Yes
L3085,E048,P046,2025-12-23,10.0,Yes
L3086,E038,P068,2025-02-18,5.0,No
L3087,E013,P079,2025-02-01,7.0,Yes
L3088,E005,P019,2025-08-13,1.0,No
L3089,E046,P011,2025-11-23,1.0,No
L3090,E007,P045,2025-01-17,6.0,No
L3091,E007,P071,2025-04-24,4.0,Yes
L3092,E037,P060,2025-11-05,2.0,Yes
L3093,E033,P056,2025-11-25,1.0,Yes
L3094,E034,P035,2025-04-26,8.0,No
L3095,E048,P045,2025-03-02,9.0,Yes
L3096,E002,P084,2025-09-22,7.0,Yes
L3097,E021,P062,2025-10-26,4.0,Yes
L3098,E019,P053,2025-04-08,1.0,No
L3099,E024,P087,2025-10-02,8.0,Yes
L3100,E007,P078,2025-09-18,3.0,No
L3101,E036,P067,2025-12-20,1.0,Yes
L3103,E003,P094,2025-03-21,7.0,No
L3104,E007,P091,2025-07-08,10.0,No
L3106,E037,P086,2025-07-01,9.0,Yes
L3107,E025,P040,2025-01-17,3.0,Yes
L3108,E034,P059,2025-09-21,3.0,Yes
L3109,E005,P072,2025-12-15,4.0,Yes
L3110,E034,P017,2025-02-28,7.0,Yes
L3111,E025,P052,2025-12-01,10.0,No
L3113,E036,P048,2025-10-20,10.0,Yes
L3114,E007,P019,2025-10-19,4.0,No
L3115,E038,P088,2025-08-22,1.0,Yes
L3116,E027,P045,2025-08-17,3.0,No
L3117,E009,P001,2025-03-29,10.0,No
L3118,E033,P090,2025-10-27,9.0,Yes
L3119,E026,P009,2025-12-30,7.0,No
L3120,E003,P095,2025-09-03,7.0,No
L3121,E030,P051,2025-01-16,5.0,Yes
L3122,E050,P053,2025-02-19,3.0,No
L3123,E033,P038,2025-02-28,6.0,No
L3124,E049,P038,2025-01-16,2.0,No
L3126,E029,P084,2025-11-13,5.0,No
L3127,E039,P077,2025-10-17,6.0,Yes
L3128,E045,P076,2025-07-11,1.0,No
L3129,E003,P089,2025-01-28,4.0,No
L3130,E014,P095,2025-05-25,9.0,No
L3131,E049,P098,2025-11-29,5.0,Yes
L3132,E026,P061,2025-08-28,9.0,Yes
L3133,E050,P094,2025-01-17,8.0,No
L3134,E001,P071,2025-11-20,5.0,Yes
L3135,E009,P053,2025-12-17,1.0,Yes
L3136,E035,P085,2025-08-30,2.0,No
L3137,E034,P071,2025-12-13,1.0,No
L3138,E050,P043,2025-09-27,2.0,Yes
L3139,E049,P050,2025-05-01,6.0,No
L3142,E046,P079,2025-10-09,1.0,No
L3143,E032,P062,2025-12-12,7.0,No
L3144,E008,P040,2025-02-27,6.0,Yes
L3145,E033,P081,2025-04-27,7.0,Yes
L3146,E024,P059,2025-09-26,4.0,No
L3147,E006,P091,2025-04-27,2.0,No
L3150,E021,P022,2025-04-19,7.0,No
L3151,E001,P019,2025-11-24,3.0,No
L3152,E006,P012,2025-08-01,1.0,No
L3153,E040,P006,2025-09-14,1.0,No
L3154,E025,P085,2025-05-28,8.0,Yes
L3155,E025,P079,2025-09-07,5.0,Yes
L3156,E025,P096,2025-04-30,4.0,Yes
L3157,E014,P068,2025-06-27,8.0,Yes
L3158,E045,P008,2025-12-18,9.0,Yes
L3159,E007,P091,2025-06-18,2.0,No
L3160,E008,P064,2025-12-07,10.0,Yes
L3161,E044,P035,2025-01-05,8.0,Yes
L3162,E001,P086,2025-09-13,10.0,Yes
L3163,E003,P036,2025-04-12,9.0,Yes
L3164,E035,P088,2025-09-25,8.0,No
L3165,E018,P047,2025-02-01,4.0,Yes
L3166,E013,P045,2025-01-15,4.0,No
L3167,E026,P055,2025-03-19,10.0,Yes
L3168,E039,P089,2025-01-23,4.0,Yes
L3171,E020,P056,2025-03-01,3.0,No
L3172,E005,P033,2025-01-15,2.0,Yes
L3173,E027,P060,2025-07-28,3.0,No
L3174,E050,P045,2025-02-21,3.0,Yes
L3175,E020,P068,2025-10-01,1.0,Yes
L3176,E008,P079,2025-12-25,1.0,No
L3177,E050,P099,2025-06-19,4.0,No
L3178,E046,P084,2025-11-15,2.0,No
L3179,E013,P045,2025-06-25,4.0,Yes
L3180,E048,P075,2025-06-13,1.0,No
L3182,E037,P001,2025-09-30,9.0,Yes
L3183,E005,P096,2025-07-22,3.0,Yes
L3185,E034,P005,2025-06-27,6.0,No
L3186,E027,P084,2025-10-10,9.0,Yes
L3187,E014,P072,2025-09-08,5.0,Yes
L3188,E034,P042,2025-04-03,2.0,No
L3189,E049,P090,2025-12-21,8.0,Yes
L3191,E021,P062,2025-06-12,3.0,Yes
L3193,E020,P073,2025-10-14,5.0,No
L3194,E042,P077,2025-08-14,9.0,Yes
L3195,E039,P043,2025-08-20,7.0,Yes
L3196,E030,P053,2025-11-02,4.0,No
L3197,E020,P081,2025-08-11,1.0,Yes
L3198,E003,P014,2025-10-16,2.0,No
L3199,E050,P035,2025-03-13,1.0,Yes
L3200,E003,P040,2025-05-27,7.0,Yes
L3201,E047,P011,2025-04-11,3.0,Yes
L3202,E025,P098,2025-05-10,4.0,Yes
L3203,E025,P077,2025-06-15,6.0,No
L3204,E038,P079,2025-02-01,4.0,No
L3205,E013,P099,2025-05-10,5.0,No
L3207,E037,P009,2025-02-03,9.0,No
L3208,E023,P057,2025-05-10,2.0,Yes
L3209,E029,P052,2025-06-06,5.0,Yes
L3210,E004,P062,2025-10-30,10.0,No
L3211,E005,P008,2025-06-01,10.0,Yes
L3212,E005,P067,2025-04-04,10.0,No
L3213,E015,P053,2025-01-06,1.0,No
L3214,E016,P081,2025-05-24,6.0,Yes
L3217,E001,P062,2025-10-23,7.0,Yes
L3218,E014,P074,2025-11-15,9.0,No
L3219,E030,P077,2025-03-23,5.0,No
L3220,E049,P012,2025-01-11,6.0,Yes
L3221,E047,P034,2025-02-14,9.0,No
L3222,E023,P005,2025-08-25,7.0,Yes
L3223,E040,P009,2025-10-23,10.0,Yes
L3224,E020,P097,2025-07-08,1.0,No
L3225,E032,P058,2025-08-14,9.0,Yes
L3226,E001,P074,2025-05-31,5.0,No
L3227,E034,P076,2025-02-21,5.0,Yes
L3228,E035,P031,2025-12-16,1.0,Yes
L3229,E037,P007,2025-12-16,4.0,Yes
L3230,E018,P082,2025-10-05,3.0,Yes
L3232,E042,P004,2025-11-27,7.0,Yes
L3233,E009,P057,2025-11-23,4.0,Yes
L3234,E039,P004,2025-12-24,9.0,Yes
L3235,E037,P093,2025-01-16,6.0,No
L3236,E049,P010,2025-08-13,1.0,No
L3237,E019,P077,2025-10-08,4.0,No
L3238,E037,P097,2025-05-31,10.0,Yes
L3239,E009,P069,2025-06-01,2.0,No
L3240,E040,P090,2025-10-01,1.0,Yes
L3241,E005,P017,2025-04-03,10.0,No
L3243,E004,P064,2025-02-25,3.0,No
L3244,E008,P057,2025-05-17,2.0,Yes
L3245,E048,P019,2025-07-28,4.0,No
L3247,E003,P050,2025-01-10,10.0,No
L3248,E040,P074,2025-01-25,2.0,No
L3250,E050,P001,2025-08-22,8.0,No
L3251,E049,P086,2025-12-17,2.0,No
L3252,E036,P089,2025-09-21,5.0,No
L3253,E016,P100,2025-05-04,10.0,Yes
L3254,E004,P050,2025-09-05,4.0,Yes
L3255,E041,P005,2025-08-30,6.0,No
L3256,E019,P001,2025-11-13,2.0,No
L3257,E034,P095,2025-08-02,8.0,Yes
L3258,E041,P011,2025-04-25,6.0,Yes
L3259,E041,P086,2025-11-22,7.0,Yes
L3260,E036,P068,2025-10-11,8.0,No
L3261,E046,P086,2026-01-01,5.0,No
L3263,E016,P046,2025-09-23,2.0,No
L3264,E004,P078,2025-08-25,4.0,Yes
L3265,E042,P063,2025-03-01,1.0,Yes
L3266,E050,P021,2025-03-17,2.0,No
L3267,E048,P053,2025-05-16,9.0,No
L3269,E050,P071,2025-10-24,3.0,Yes
L3270,E042,P019,2025-01-13,2.0,No
L3272,E041,P090,2025-01-07,7.0,No
L3273,E036,P058,2025-04-23,7.0,No
L3274,E036,P076,2025-02-21,8.0,Yes
L3275,E025,P028,2025-02-26,10.0,No
L3276,E042,P037,2025-09-02,3.0,Yes
L3277,E028,P084,2025-11-25,5.0,Yes
L3278,E038,P019,2025-12-25,6.0,No
L3279,E050,P074,2025-09-29,7.0,No
L3281,E016,P085,2025-08-21,8.0,No
L3282,E048,P010,2025-06-17,3.0,Yes
L3283,E016,P057,2025-09-13,6.0,Yes
L3284,E005,P069,2025-08-17,9.0,Yes
L3285,E041,P099,2025-07-04,10.0,Yes
L3286,E002,P097,2025-08-17,5.0,No
L3288,E002,P074,2025-12-26,7.0,No
L3289,E046,P016,2025-02-14,8.0,Yes
L3290,E029,P045,2025-10-26,7.0,No
L3291,E026,P030,2025-06-18,7.0,No
L3293,E019,P047,2025-09-24,9.0,Yes
L3294,E001,P075,2025-10-06,10.0,No
L3296,E033,P019,2025-07-28,1.0,Yes
L3297,E048,P017,2025-05-22,1.0,Yes
L3298,E026,P010,2025-01-10,2.0,No
